YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.5,32.5,,,29.8,35.4,2206,,,,,"$50,000 - $74,999",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,40.0,40.0,,,38.2,41.8,5330,,,,,"$75,000 or greater",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.1,32.1,,,28.1,36.3,1101,,,,,Data not reported,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Income,Data not reported,INC,INCNR
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.2,35.2,,,33.9,36.4,10801,,,,,,Non-Hispanic White,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.1,33.1,,,28.4,38.3,630,,,,,,Non-Hispanic Black,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.1,27.1,,,25.2,29.0,3891,,,,,,Hispanic,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.8,30.8,,,27.3,34.4,853,,,,,,Asian,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,48.0,48.0,,,35.6,60.5,85,,,,,,Hawaiian/Pacific Islander,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.8,36.8,,,27.1,47.6,146,,,,,,American Indian/Alaska Native,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.3,26.3,,,25.1,27.6,9938,,,,Female,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Gender,Female,GEN,FEMALE
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.6,31.6,,,29.2,34.0,3059,,,High school graduate,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,43.1,43.1,,,36.0,50.5,313,,,,,,2 or more races,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.0,19.0,,,16.6,21.6,1871,,,Less than high school,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Education,Less than high school,EDU,EDUHS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.9,37.9,,,36.3,39.5,6839,,,,Male,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q046,VALUE,06,Gender,Male,GEN,MALE
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.1,19.1,,,18.3,20.0,16927,Total,,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Total,Total,OVR,OVERALL
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.1,18.1,,,16.9,19.4,6901,,,,Male,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Gender,Male,GEN,MALE
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.1,20.1,,,19.0,21.3,10026,,,,Female,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Gender,Female,GEN,FEMALE
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.0,32.0,,,29.3,34.8,1893,,,Less than high school,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Education,Less than high school,EDU,EDUHS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.7,21.7,,,19.9,23.7,3093,,,High school graduate,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,15.6,15.6,,,14.4,16.9,5278,,,Some college or technical school,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,12.1,12.1,,,11.0,13.4,6610,,,College graduate,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Education,College graduate,EDU,EDUCOGRAD
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,13.6,13.6,,,11.1,16.6,883,,18 - 24,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Age (years),18 - 24,AGEYR,AGEYR1824
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.7,18.7,,,16.6,21.0,1852,,25 - 34,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.0,19.0,,,17.0,21.1,2576,,35 - 44,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.2,18.2,,,16.4,20.1,2938,,45 - 54,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.5,21.5,,,19.5,23.7,3495,,55 - 64,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.5,23.5,,,22.0,25.1,5183,,65 or older,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.2,28.2,,,25.8,30.7,2574,,,,,"Less than $15,000",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,"Less than $15,000",INC,INCLESS15
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.3,25.3,,,22.6,28.1,2174,,,,,"$15,000 - $24,999",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.4,21.4,,,18.7,24.4,1586,,,,,"$25,000 - $34,999",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.0,20.0,,,17.4,23.0,1882,,,,,"$35,000 - $49,999",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,16.9,16.9,,,14.7,19.3,2229,,,,,"$50,000 - $74,999",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,10.6,10.6,,,9.5,11.8,5362,,,,,"$75,000 or greater",,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.8,19.8,,,16.8,23.2,1120,,,,,Data not reported,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Income,Data not reported,INC,INCNR
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,14.6,14.6,,,13.7,15.5,10887,,,,,,Non-Hispanic White,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.9,22.9,,,19.0,27.3,637,,,,,,Non-Hispanic Black,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.6,25.6,,,23.8,27.5,3934,,,,,,Hispanic,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.2,18.2,,,15.4,21.3,862,,,,,,Asian,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.1,19.1,,,11.8,29.5,86,,,,,,Hawaiian/Pacific Islander,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.3,21.3,,,13.1,32.6,146,,,,,,American Indian/Alaska Native,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,10.8,10.8,,,7.5,15.3,317,,,,,,2 or more races,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,06,Race/Ethnicity,Other,RACE,RACEOTH
2012,2012,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.2,26.2,,,24.7,27.8,5952,,,,Male,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,06,Gender,Male,GEN,MALE
2012,2012,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.8,34.8,,,31.8,37.9,1578,,,Less than high school,,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,06,Education,Less than high school,EDU,EDUHS
